,type,name,author,event,year
139,c,Selection of effective EEG channels in brain computer interfaces based on inconsistencies of classifiers.,"['Huijuan Yang', 'Cuntai Guan', 'Kai Keng Ang', 'Kok Soon Phua', 'Chuanchu Wang']",EMBC,2014
140,c,Discriminative channel addition and reduction for filter bank common spatial pattern in motor imagery BCI.,"['Zheng Yang Chin', 'Kai Keng Ang', 'Chuanchu Wang', 'Cuntai Guan']",EMBC,2014
141,c,Spatial filter adaptation based on the divergence framework for motor imagery EEG classification.,"['Xinyang Li', 'Cuntai Guan', 'Kai Keng Ang', 'Haihong Zhang', 'Sim Heng Ong']",EMBC,2014
142,c,Single-trial classification of NIRS data from prefrontal cortex during working memory tasks.,"['Kai Keng Ang', 'Juanhong Yu', 'Cuntai Guan']",EMBC,2014
143,c,Cortical activation of passive hand movement using Haptic Knob: A preliminary multi-channel fNIRS study.,"['Juanhong Yu', 'Kai Keng Ang', 'Huijuan Yang', 'Cuntai Guan']",EMBC,2014
144,c,Automatic sleep onset detection using single EEG sensor.,"['Zhuo Zhang', 'Cuntai Guan', 'Ti-Eu Chan', 'Juanhong Yu', 'Andrew Keong Ng', 'Haihong Zhang', 'Chee Keong Kwoh']",EMBC,2014
145,c,Detection of variations in cognitive workload using multi-modality physiological sensors and a large margin unbiased regression machine.,"['Haihong Zhang', 'Yongwei Zhu', 'Maniyeri Jayachandran', 'Cuntai Guan']",EMBC,2014
146,c,On the asynchronously continuous control of mobile robot movement by motor cortical spiking activity.,"['Zhiming Xu', 'Rosa Q. So', 'Kyaw Kyar Toe', 'Kai Keng Ang', 'Cuntai Guan']",EMBC,2014
147,c,Heart rate estimation from FBG sensors using cepstrum analysis and sensor fusion.,"['Yongwei Zhu', 'Victor Foo Siang Fook', 'Emily Hao Jianzhong', 'Maniyeri Jayachandran', 'Cuntai Guan', 'Haihong Zhang', 'Eugene Phua Jiliang', 'Jit Biswas']",EMBC,2014
148,c,Spatio-temporal variations in hand movement trajectory based brain activation patterns.,"['Neethu Robinson', 'A. Prasad Vinod', 'Cuntai Guan']",ICARCV,2014
149,c,Spatial filter adaptation based on geodesic-distance for motor EEG classification.,"['Xinyang Li', 'Cuntai Guan', 'Kai Keng Ang', 'Haihong Zhang', 'Sim Heng Ong']",IJCNN,2014
150,c,Information processing of optical sensor data in ambient applications.,"['Jit Biswas', 'Yongwei Zhu', 'Haihong Zhang', 'Maniyeri Jayachandran', 'Zhihao Chen', 'Cuntai Guan']",ISSNIP,2014
151,c,A BCI speller based on SSVEP using high frequency stimuli design.,"['Dong-Ok Won', 'Haihong Zhang', 'Cuntai Guan', 'Seong-Whan Lee']",SMC,2014
152,c,Evaluation of EEG features during overt visual attention during neurofeedback game.,"['Kavitha P. Thomas', 'A. Prasad Vinod', 'Cuntai Guan']",SMC,2014
153,c,Quality assessment of EEG signals based on statistics of signal fluctuations.,"['Huijuan Yang', 'Cuntai Guan', 'Kai Keng Ang', 'Kok Soon Phua', 'Chuanchu Wang']",SMC,2014
154,c,Brain-computer interface for stroke rehabilitation with clinical studies.,['Cuntai Guan'],BCI,2013
155,c,Neural representation and identification of reaching targets by spike trains in motor cortex.,"['Zhiming Xu', 'Kai Keng Ang', 'Cuntai Guan', 'Huynh Thai Hoa']",CCMB,2013
156,c,Navigation in a virtual environment using multiclass motor imagery Brain-Computer Interface.,"['Zhengyang Chin', 'Kai Keng Ang', 'Chuanchu Wang', 'Cuntai Guan']",CCMB,2013
157,c,A novel hand strength assessment method integrated into haptic knob for stroke rehabilitation.,"['Longjiang Zhou', 'Kai Keng Ang', 'Chuanchu Wang', 'Kok Soon Phua', 'Cuntai Guan']",CIRAT,2013
158,c,Motor imagery BCI for upper limb stroke rehabilitation: An evaluation of the EEG recordings using coherence analysis.,"['Sau Wai Tung', 'Cuntai Guan', 'Kai Keng Ang', 'Kok Soon Phua', 'Chuanchu Wang', 'Ling Zhao', 'Wei Peng Teo', 'Effie Chew']",EMBC,2013
159,c,Feature consistency-based model adaptation in session-to-session classification: A study using motor imagery of swallow EEG signals.,"['Huijuan Yang', 'Cuntai Guan', 'Kai Keng Ang', 'Chuanchu Wang', 'Kok Soon Phua', 'Christina Tang Ka Yin', 'Longjiang Zhou']",EMBC,2013
160,c,Design of an online EEG based neurofeedback game for enhancing attention and memory.,"['Kavitha P. Thomas', 'A. Prasad Vinod', 'Cuntai Guan']",EMBC,2013
161,c,Improving session-to-session transfer performance of motor imagery-based BCI using adaptive extreme learning machine.,"['Atieh Bamdadian', 'Cuntai Guan', 'Kai Keng Ang', 'Jianxin Xu']",EMBC,2013
162,c,Optimizing low-frequency common spatial pattern features for multi-class classification of hand movement directions.,"['Andrew Keong Ng', 'Kai Keng Ang', 'Keng Peng Tee', 'Cuntai Guan']",EMBC,2013
163,c,Estimation of glance from EEG for cursor control.,"['Tele Tan', 'Jan Philipp Hakenberg', 'Cuntai Guan']",EMBC,2013
