,type,name,author,event,year
115,j,Enabling technologies for future data center networking: a primer.,"['Min Chen', 'Hai Jin', 'Yonggang Wen', 'Victor C. M. Leung']",IEEE Netw.,2013
116,j,Toward a unified elastic computing platform for smartphones with cloud support.,"['Weiwen Zhang', 'Yonggang Wen', 'Jun Wu', 'Hui Li']",IEEE Netw.,2013
117,j,Toward Optimal Deployment of Cloud-Assisted Video Distribution Services.,"['Jian He', 'Di Wu', 'Yupeng Zeng', 'Xiaojun Hei', 'Yonggang Wen']",IEEE Trans. Circuits Syst. Video Technol.,2013
118,j,"Guest Editorial - Special section on cloud-based mobile media: Infrastructure, services, and applications.","['Chang Wen Chen', 'Xiaoqing Zhu', 'Yonggang Wen', 'Joel J. P. C. Rodrigues']",IEEE Trans. Multim.,2013
119,j,QoE-Driven Cache Management for HTTP Adaptive Bit Rate Streaming Over Wireless Networks.,"['Weiwen Zhang', 'Yonggang Wen', 'Zhenzhong Chen', 'Ashish Khisti']",IEEE Trans. Multim.,2013
120,j,Multiview Vector-Valued Manifold Regularization for Multilabel Image Classification.,"['Yong Luo', 'Dacheng Tao', 'Chang Xu', 'Chao Xu', 'Hong Liu', 'Yonggang Wen']",IEEE Trans. Neural Networks Learn. Syst.,2013
121,j,Resource Allocation with Incomplete Information for QoE-Driven Multimedia Communications.,"['Liang Zhou', 'Zhen Yang', 'Yonggang Wen', 'Haohong Wang', 'Mohsen Guizani']",IEEE Trans. Wirel. Commun.,2013
122,j,Energy-Optimal Mobile Cloud Computing under Stochastic Wireless Channel.,"['Weiwen Zhang', 'Yonggang Wen', 'Kyle Guan', 'Daniel C. Kilper', 'Haiyun Luo', 'Dapeng Oliver Wu']",IEEE Trans. Wirel. Commun.,2013
123,j,Mobile cloud computing [Guest Editorial].,"['Victor C. M. Leung', 'Yonggang Wen', 'Min Chen', 'Chunming Rong']",IEEE Wirel. Commun.,2013
124,j,Depth-color based 3D image transmission over wireless networks with QoE provisions.,"['Zhe Song', 'Honggang Wang', 'Yonggang Wen', 'Dalei Wu', 'Ken C. K. Lee']",Comput. Commun.,2012
125,j,"Cloud robotics: architecture, challenges and applications.","['Guoqiang Hu', 'Wee-Peng Tay', 'Yonggang Wen']",IEEE Netw.,2012
126,j,Optimizing Joint Erasure- and Error-Correction Coding for Wireless Packet Transmissions.,"['Christian R. Berger', 'Shengli Zhou', 'Yonggang Wen', 'Peter Willett', 'Krishna R. Pattipati']",IEEE Trans. Wirel. Commun.,2008
127,j,Extreme power dispersion profiles for Nakagami-m fading channels with maximal-ratio diversity.,"['Moe Z. Win', 'Yonggang Wen']",IEEE Commun. Lett.,2005
