,type,name,author,event,year
13,j,Trust-based web service selection in virtual communities.,"['Zhiqi Shen', 'Han Yu', 'Chunyan Miao', 'Jianshu Weng']",Web Intell. Agent Syst.,2011
14,j,Creating an Immersive Game World with Evolutionary Fuzzy Cognitive Maps.,"['Yundong Cai', 'Chunyan Miao', 'Ah-Hwee Tan', 'Zhiqi Shen', 'Boyang Li']",IEEE Computer Graphics and Applications,2010
15,j,Resource Allocation in MU-OFDM Cognitive Radio Systems with Partial Channel State Information.,"['Dong Huang', 'Zhiqi Shen', 'Chunyan Miao', 'Cyril Leung']",EURASIP J. Wirel. Commun. Netw.,2010
16,j,Resource Allocation in a Cognitive Radio System with Imperfect Channel State Estimation.,"['Tao Qin', 'Cyril Leung', 'Chunyan Miao', 'Zhiqi Shen']",J. Electr. Comput. Eng.,2010
17,j,Design of fuzzy cognitive maps using neural networks for predicting chaotic time series.,"['Hengjie Song', 'Chunyan Miao', 'Zhiqi Shen', 'Roel Wuyts', ""Maja D'Hondt"", 'Francky Catthoor']",Neural Networks,2010
18,j,A Survey of Trust and Reputation Management Systems in Wireless Communications.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Cyril Leung', 'Dusit Niyato']",Proc. IEEE,2010
19,j,An Emotional Agent in Virtual Learning Environment.,"['Ailiya', 'Zhiqi Shen', 'Chunyan Miao']",Trans. Edutainment,2010
20,j,Transformation of Cognitive Maps.,"['Yuan Miao', 'Chunyan Miao', 'Xuehong Tao', 'Zhiqi Shen', 'Zhi-Qiang Liu']",IEEE Trans. Fuzzy Syst.,2010
21,j,Implementation of Fuzzy Cognitive Maps Based on Fuzzy Neural Network and Application in Prediction of Time Series.,"['Hengjie Song', 'Chunyan Miao', 'Roel Wuyts', 'Zhiqi Shen', 'Francky Catthoor']",IEEE Trans. Fuzzy Syst.,2010
22,j,Credibility: How Agents Can Handle Unfair Third-Party Testimonies in Computational Trust Models.,"['Jianshu Weng', 'Zhiqi Shen', 'Chunyan Miao', 'Angela Eck Soong Goh', 'Cyril Leung']",IEEE Trans. Knowl. Data Eng.,2010
23,j,A fuzzy neural network with fuzzy impact grades.,"['Hengjie Song', 'Chunyan Miao', 'Zhiqi Shen', 'Yuan Miao', 'Bu-Sung Lee']",Neurocomputing,2009
24,j,Fitness landscape analysis for resource allocation in multiuser OFDM based cognitive radio systems.,"['Dong Huang', 'Zhiqi Shen', 'Chunyan Miao', 'Cyril Leung']",ACM SIGMOBILE Mob. Comput. Commun. Rev.,2009
25,j,Towards a trust aware cognitive radio architecture.,"['Tao Qin', 'Han Yu', 'Cyril Leung', 'Zhiqi Shen', 'Chunyan Miao']",ACM SIGMOBILE Mob. Comput. Commun. Rev.,2009
26,j,A goal-oriented development tool to automate the incorporation of intelligent agents into interactive digital media applications.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",Comput. Entertain.,2008
